	position	score	seq_len	species	raw_position	strand	align_position
3286	491.0	1.069323182106018	2525.0	VT0809|1|MEMB007D|+|2525	491	positive	681
3287	492.0	2.7421584129333496	2525.0	VT0809|1|MEMB007D|+|2525	492	positive	682
3288	497.0	1.069323182106018	2525.0	VT0809|1|MEMB007D|+|2525	497	positive	687
3289	498.0	1.9766236543655396	2525.0	VT0809|1|MEMB007D|+|2525	498	positive	688
3290	-2027.0	-0.5156393647193909	2525.0	VT0809|1|MEMB007D|+|2525	498	negative	688
3291	503.0	-0.5156393647193909	2525.0	VT0809|1|MEMB007D|+|2525	503	positive	693
3292	-2022.0	0.23965807259082794	2525.0	VT0809|1|MEMB007D|+|2525	503	negative	693
3293	505.0	1.005192756652832	2525.0	VT0809|1|MEMB007D|+|2525	505	positive	695
3294	-2017.0	-0.49730753898620605	2525.0	VT0809|1|MEMB007D|+|2525	508	negative	698
3295	510.0	1.005192756652832	2525.0	VT0809|1|MEMB007D|+|2525	510	positive	702
3296	-2015.0	2.7421584129333496	2525.0	VT0809|1|MEMB007D|+|2525	510	negative	702
3297	512.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	512	positive	704
3298	514.0	0.6046549081802368	2525.0	VT0809|1|MEMB007D|+|2525	514	positive	711
3299	-2011.0	-0.3453044295310974	2525.0	VT0809|1|MEMB007D|+|2525	514	negative	711
3300	-2009.0	-0.16087986528873444	2525.0	VT0809|1|MEMB007D|+|2525	516	negative	713
3301	-2006.0	1.4526517391204834	2525.0	VT0809|1|MEMB007D|+|2525	519	negative	716
3302	-2005.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	520	negative	717
3303	521.0	-0.5156393647193909	2525.0	VT0809|1|MEMB007D|+|2525	521	positive	718
3304	-2004.0	3.5615861415863037	2525.0	VT0809|1|MEMB007D|+|2525	521	negative	718
3305	-2003.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	522	negative	719
3306	524.0	-0.16087986528873444	2525.0	VT0809|1|MEMB007D|+|2525	524	positive	721
3307	-2001.0	-0.28117409348487854	2525.0	VT0809|1|MEMB007D|+|2525	524	negative	721
3308	526.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	526	positive	723
3309	-1999.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	526	negative	723
3310	528.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	528	positive	725
3311	-1997.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	528	negative	725
3312	530.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	530	positive	727
3313	-1995.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	530	negative	727
3314	532.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	532	positive	729
3315	-1993.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	532	negative	729
3316	-1990.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	535	negative	732
3317	536.0	1.069323182106018	2525.0	VT0809|1|MEMB007D|+|2525	536	positive	733
3318	-1989.0	0.23965807259082794	2525.0	VT0809|1|MEMB007D|+|2525	536	negative	733
3319	-1985.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	540	negative	737
3320	542.0	1.9766236543655396	2525.0	VT0809|1|MEMB007D|+|2525	542	positive	739
3321	-1983.0	2.806288719177246	2525.0	VT0809|1|MEMB007D|+|2525	542	negative	739
3322	544.0	-0.28117409348487854	2525.0	VT0809|1|MEMB007D|+|2525	544	positive	741
3323	-1981.0	-0.16087986528873444	2525.0	VT0809|1|MEMB007D|+|2525	544	negative	741
3324	546.0	-0.5156393647193909	2525.0	VT0809|1|MEMB007D|+|2525	546	positive	743
3325	547.0	1.005192756652832	2525.0	VT0809|1|MEMB007D|+|2525	547	positive	744
3326	549.0	-0.3128829598426819	2525.0	VT0809|1|MEMB007D|+|2525	549	positive	746
3327	550.0	1.424082636833191	2525.0	VT0809|1|MEMB007D|+|2525	550	positive	747
3328	554.0	1.005192756652832	2525.0	VT0809|1|MEMB007D|+|2525	554	positive	751
3329	555.0	-0.3453044295310974	2525.0	VT0809|1|MEMB007D|+|2525	555	positive	752
3330	-1966.0	2.7421584129333496	2525.0	VT0809|1|MEMB007D|+|2525	559	negative	760
3331	-1962.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	563	negative	764
3332	564.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	564	positive	765
3333	-1961.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	564	negative	765
3334	565.0	1.303788423538208	2525.0	VT0809|1|MEMB007D|+|2525	565	positive	766
3335	-1954.0	2.5901553630828857	2525.0	VT0809|1|MEMB007D|+|2525	571	negative	774
3336	572.0	-0.5156393647193909	2525.0	VT0809|1|MEMB007D|+|2525	572	positive	775
3337	573.0	0.23965807259082794	2525.0	VT0809|1|MEMB007D|+|2525	573	positive	776
3338	-1952.0	-0.5156393647193909	2525.0	VT0809|1|MEMB007D|+|2525	573	negative	776
3339	574.0	-0.3128829598426819	2525.0	VT0809|1|MEMB007D|+|2525	574	positive	777
3340	578.0	4.391251087188721	2525.0	VT0809|1|MEMB007D|+|2525	578	positive	781
3341	582.0	0.23965807259082794	2525.0	VT0809|1|MEMB007D|+|2525	582	positive	785
3342	-1943.0	2.806288719177246	2525.0	VT0809|1|MEMB007D|+|2525	582	negative	785
3343	586.0	-0.5156393647193909	2525.0	VT0809|1|MEMB007D|+|2525	586	positive	790
3344	-1939.0	3.5615861415863037	2525.0	VT0809|1|MEMB007D|+|2525	586	negative	790
3345	-1938.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	587	negative	791
3346	-1934.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	591	negative	985
3347	-1933.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	592	negative	986
3348	-1932.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	593	negative	987
3349	-1931.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	594	negative	988
3350	596.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	596	positive	993
3351	-1929.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	596	negative	993
3352	-1925.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	600	negative	997
3353	-1924.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	601	negative	1010
3354	602.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	602	positive	1011
3355	-1923.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	602	negative	1011
3356	603.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	603	positive	1012
3357	-1916.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	609	negative	1018
3358	-1915.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	610	negative	1019
3359	-1914.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	611	negative	1020
3360	-1913.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	612	negative	1021
3361	613.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	613	positive	1022
3362	-1912.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	613	negative	1022
3363	614.0	1.303788423538208	2525.0	VT0809|1|MEMB007D|+|2525	614	positive	1023
3364	615.0	-0.13231070339679718	2525.0	VT0809|1|MEMB007D|+|2525	615	positive	1024
3365	-1908.0	-0.13231070339679718	2525.0	VT0809|1|MEMB007D|+|2525	617	negative	1026
3366	-1907.0	1.303788423538208	2525.0	VT0809|1|MEMB007D|+|2525	618	negative	1027
3367	620.0	2.806288719177246	2525.0	VT0809|1|MEMB007D|+|2525	620	positive	1029
3368	-1905.0	1.9766236543655396	2525.0	VT0809|1|MEMB007D|+|2525	620	negative	1029
3369	622.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	622	positive	1031
3370	-1903.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	622	negative	1031
3371	624.0	1.2396581172943115	2525.0	VT0809|1|MEMB007D|+|2525	624	positive	1033
3372	630.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	630	positive	1039
3373	-1895.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	630	negative	1039
3374	632.0	0.23965807259082794	2525.0	VT0809|1|MEMB007D|+|2525	632	positive	1041
3375	635.0	-0.5156393647193909	2525.0	VT0809|1|MEMB007D|+|2525	635	positive	1044
3376	-1890.0	3.5615861415863037	2525.0	VT0809|1|MEMB007D|+|2525	635	negative	1044
3377	-1888.0	-0.16087986528873444	2525.0	VT0809|1|MEMB007D|+|2525	637	negative	1046
3378	-1884.0	2.806288719177246	2525.0	VT0809|1|MEMB007D|+|2525	641	negative	1054
3379	645.0	-0.5156393647193909	2525.0	VT0809|1|MEMB007D|+|2525	645	positive	1058
3380	-1880.0	1.8246206045150757	2525.0	VT0809|1|MEMB007D|+|2525	645	negative	1058
3381	646.0	-0.5156393647193909	2525.0	VT0809|1|MEMB007D|+|2525	646	positive	1059
3382	-1876.0	1.2396581172943115	2525.0	VT0809|1|MEMB007D|+|2525	649	negative	1062
3383	-1874.0	-0.16087986528873444	2525.0	VT0809|1|MEMB007D|+|2525	651	negative	1064
3384	-1872.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	653	negative	1066
3385	-1870.0	-0.13231070339679718	2525.0	VT0809|1|MEMB007D|+|2525	655	negative	1068
3386	657.0	-0.5156393647193909	2525.0	VT0809|1|MEMB007D|+|2525	657	positive	1070
3387	-1868.0	3.5615861415863037	2525.0	VT0809|1|MEMB007D|+|2525	657	negative	1070
3388	-1867.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	658	negative	1071
3389	659.0	-0.4331772029399872	2525.0	VT0809|1|MEMB007D|+|2525	659	positive	1072
3390	660.0	-0.16087986528873444	2525.0	VT0809|1|MEMB007D|+|2525	660	positive	1073
3391	-1856.0	1.4526517391204834	2525.0	VT0809|1|MEMB007D|+|2525	669	negative	1082
3392	-1855.0	1.424082636833191	2525.0	VT0809|1|MEMB007D|+|2525	670	negative	1083
3393	671.0	-0.5156393647193909	2525.0	VT0809|1|MEMB007D|+|2525	671	positive	1084
3394	-1854.0	1.8246206045150757	2525.0	VT0809|1|MEMB007D|+|2525	671	negative	1084
3395	673.0	0.23965807259082794	2525.0	VT0809|1|MEMB007D|+|2525	673	positive	1086
3396	-1852.0	2.806288719177246	2525.0	VT0809|1|MEMB007D|+|2525	673	negative	1086
3397	-1848.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	677	negative	1090
3398	-1845.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	680	negative	1110
3399	681.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	681	positive	1111
3400	-1844.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	681	negative	1111
3401	682.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	682	positive	1112
3402	686.0	1.005192756652832	2525.0	VT0809|1|MEMB007D|+|2525	686	positive	1116
3403	-1839.0	1.005192756652832	2525.0	VT0809|1|MEMB007D|+|2525	686	negative	1116
3404	-1833.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	692	negative	1122
3405	-1832.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	693	negative	1123
3406	-1831.0	1.424082636833191	2525.0	VT0809|1|MEMB007D|+|2525	694	negative	1124
3407	-1828.0	1.4526517391204834	2525.0	VT0809|1|MEMB007D|+|2525	697	negative	1127
3408	-1827.0	1.424082636833191	2525.0	VT0809|1|MEMB007D|+|2525	698	negative	1128
3409	-1826.0	1.8887509107589722	2525.0	VT0809|1|MEMB007D|+|2525	699	negative	1129
3410	700.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	700	positive	1130
3411	701.0	1.2396581172943115	2525.0	VT0809|1|MEMB007D|+|2525	701	positive	1131
3412	705.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	705	positive	1135
3413	-1820.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	705	negative	1135
3414	707.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	707	positive	1137
3415	-1818.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	707	negative	1137
3416	709.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	709	positive	1139
3417	-1816.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	709	negative	1139
3418	-1812.0	1.2396581172943115	2525.0	VT0809|1|MEMB007D|+|2525	713	negative	1143
3419	-1809.0	1.303788423538208	2525.0	VT0809|1|MEMB007D|+|2525	716	negative	1221
3420	717.0	1.069323182106018	2525.0	VT0809|1|MEMB007D|+|2525	717	positive	1222
3421	-1808.0	0.23965807259082794	2525.0	VT0809|1|MEMB007D|+|2525	717	negative	1222
3422	718.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	718	positive	1223
3423	719.0	-0.28431379795074463	2525.0	VT0809|1|MEMB007D|+|2525	719	positive	1224
3424	720.0	-0.16087986528873444	2525.0	VT0809|1|MEMB007D|+|2525	720	positive	1225
3425	-1801.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	724	negative	1244
3426	-1800.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	725	negative	1245
3427	-1799.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	726	negative	1246
3428	727.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	727	positive	1247
3429	-1798.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	727	negative	1247
3430	728.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	728	positive	1248
3431	-1795.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	730	negative	1250
3432	731.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	731	positive	1251
3433	-1794.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	731	negative	1251
3434	732.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	732	positive	1252
3435	736.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	736	positive	1256
3436	740.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	740	positive	1263
3437	-1782.0	0.23965807259082794	2525.0	VT0809|1|MEMB007D|+|2525	743	negative	1266
3438	-1781.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	744	negative	1267
3439	-1778.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	747	negative	1270
3440	748.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	748	positive	1271
3441	-1777.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	748	negative	1271
3442	749.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	749	positive	1272
3443	750.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	750	positive	1273
3444	-1771.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	754	negative	1277
3445	756.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	756	positive	1279
3446	-1769.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	756	negative	1279
3447	758.0	2.7421584129333496	2525.0	VT0809|1|MEMB007D|+|2525	758	positive	1285
3448	-1767.0	2.7421584129333496	2525.0	VT0809|1|MEMB007D|+|2525	758	negative	1285
3449	760.0	2.6542856693267822	2525.0	VT0809|1|MEMB007D|+|2525	760	positive	1287
3450	764.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	764	positive	1291
3451	-1755.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	770	negative	1297
3452	771.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	771	positive	1298
3453	-1754.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	771	negative	1298
3454	772.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	772	positive	1299
3455	773.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	773	positive	1300
3456	774.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	774	positive	1301
3457	776.0	-0.13231070339679718	2525.0	VT0809|1|MEMB007D|+|2525	776	positive	1304
3458	778.0	1.8887509107589722	2525.0	VT0809|1|MEMB007D|+|2525	778	positive	1306
3459	782.0	4.391251087188721	2525.0	VT0809|1|MEMB007D|+|2525	782	positive	1310
3460	-1737.0	1.303788423538208	2525.0	VT0809|1|MEMB007D|+|2525	788	negative	1316
3461	790.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	790	positive	1318
3462	-1735.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	790	negative	1318
3463	-1729.0	0.23965807259082794	2525.0	VT0809|1|MEMB007D|+|2525	796	negative	1324
3464	798.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	798	positive	1326
3465	-1727.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	798	negative	1326
3466	-1721.0	0.23965807259082794	2525.0	VT0809|1|MEMB007D|+|2525	804	negative	1335
3467	806.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	806	positive	1337
3468	-1719.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	806	negative	1337
3469	-1715.0	1.424082636833191	2525.0	VT0809|1|MEMB007D|+|2525	810	negative	1341
3470	-1714.0	1.8887509107589722	2525.0	VT0809|1|MEMB007D|+|2525	811	negative	1342
3471	812.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	812	positive	1343
3472	813.0	0.23965807259082794	2525.0	VT0809|1|MEMB007D|+|2525	813	positive	1344
3473	-1707.0	2.189617395401001	2525.0	VT0809|1|MEMB007D|+|2525	818	negative	1349
3474	819.0	-0.5156393647193909	2525.0	VT0809|1|MEMB007D|+|2525	819	positive	1350
3475	-1706.0	1.8246206045150757	2525.0	VT0809|1|MEMB007D|+|2525	819	negative	1350
3476	821.0	-0.49730753898620605	2525.0	VT0809|1|MEMB007D|+|2525	821	positive	1352
3477	822.0	-0.16087986528873444	2525.0	VT0809|1|MEMB007D|+|2525	822	positive	1353
3478	824.0	2.7421584129333496	2525.0	VT0809|1|MEMB007D|+|2525	824	positive	1355
3479	-1701.0	2.7421584129333496	2525.0	VT0809|1|MEMB007D|+|2525	824	negative	1355
3480	-1699.0	-0.16087986528873444	2525.0	VT0809|1|MEMB007D|+|2525	826	negative	1357
3481	-1696.0	4.327120780944824	2525.0	VT0809|1|MEMB007D|+|2525	829	negative	1361
3482	-1695.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	830	negative	1362
3483	831.0	-0.4331772029399872	2525.0	VT0809|1|MEMB007D|+|2525	831	positive	1363
3484	832.0	-0.16087986528873444	2525.0	VT0809|1|MEMB007D|+|2525	832	positive	1364
3485	834.0	1.9766236543655396	2525.0	VT0809|1|MEMB007D|+|2525	834	positive	1366
3486	-1691.0	2.806288719177246	2525.0	VT0809|1|MEMB007D|+|2525	834	negative	1366
3487	-1687.0	1.424082636833191	2525.0	VT0809|1|MEMB007D|+|2525	838	negative	1370
3488	-1685.0	-0.16087986528873444	2525.0	VT0809|1|MEMB007D|+|2525	840	negative	1372
3489	-1684.0	0.4526517987251282	2525.0	VT0809|1|MEMB007D|+|2525	841	negative	1373
3490	842.0	-0.5156393647193909	2525.0	VT0809|1|MEMB007D|+|2525	842	positive	1374
3491	-1683.0	0.23965807259082794	2525.0	VT0809|1|MEMB007D|+|2525	842	negative	1374
3492	-1681.0	-0.13231070339679718	2525.0	VT0809|1|MEMB007D|+|2525	844	negative	1376
3493	-1679.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	846	negative	1379
3494	847.0	-0.5156393647193909	2525.0	VT0809|1|MEMB007D|+|2525	847	positive	1380
3495	-1678.0	3.5615861415863037	2525.0	VT0809|1|MEMB007D|+|2525	847	negative	1380
3496	855.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	855	positive	1388
3497	-1670.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	855	negative	1388
3498	857.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	857	positive	1390
3499	-1668.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	857	negative	1390
3500	-1664.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	861	negative	1394
3501	-1663.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	862	negative	1395
3502	863.0	1.069323182106018	2525.0	VT0809|1|MEMB007D|+|2525	863	positive	1396
3503	-1662.0	0.23965807259082794	2525.0	VT0809|1|MEMB007D|+|2525	863	negative	1396
3504	867.0	2.806288719177246	2525.0	VT0809|1|MEMB007D|+|2525	867	positive	1406
3505	-1658.0	1.9766236543655396	2525.0	VT0809|1|MEMB007D|+|2525	867	negative	1406
3506	-1654.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	871	negative	1410
3507	872.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	872	positive	1411
3508	-1653.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	872	negative	1411
3509	873.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	873	positive	1412
3510	876.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	876	positive	1415
3511	880.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	880	positive	1419
3512	881.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	881	positive	1420
3513	882.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	882	positive	1421
3514	-1640.0	0.23965807259082794	2525.0	VT0809|1|MEMB007D|+|2525	885	negative	1424
3515	-1639.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	886	negative	1425
3516	891.0	2.7421584129333496	2525.0	VT0809|1|MEMB007D|+|2525	891	positive	1430
3517	-1634.0	2.7421584129333496	2525.0	VT0809|1|MEMB007D|+|2525	891	negative	1430
3518	-1631.0	1.303788423538208	2525.0	VT0809|1|MEMB007D|+|2525	894	negative	1433
3519	-1627.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	898	negative	1437
3520	899.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	899	positive	1438
3521	-1626.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	899	negative	1438
3522	900.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	900	positive	1439
3523	901.0	1.4526517391204834	2525.0	VT0809|1|MEMB007D|+|2525	901	positive	1440
3524	902.0	-0.13231070339679718	2525.0	VT0809|1|MEMB007D|+|2525	902	positive	1441
3525	-1620.0	1.303788423538208	2525.0	VT0809|1|MEMB007D|+|2525	905	negative	1444
3526	-1616.0	1.424082636833191	2525.0	VT0809|1|MEMB007D|+|2525	909	negative	1448
3527	-1614.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	911	negative	1450
3528	912.0	0.23965807259082794	2525.0	VT0809|1|MEMB007D|+|2525	912	positive	1451
3529	-1613.0	1.069323182106018	2525.0	VT0809|1|MEMB007D|+|2525	912	negative	1451
3530	913.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	913	positive	1453
3531	-1607.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	918	negative	1458
3532	-1604.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	921	negative	1472
3533	922.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	922	positive	1473
3534	-1603.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	922	negative	1473
3535	923.0	1.303788423538208	2525.0	VT0809|1|MEMB007D|+|2525	923	positive	1474
3536	-1599.0	1.4526517391204834	2525.0	VT0809|1|MEMB007D|+|2525	926	negative	1477
3537	-1598.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	927	negative	1478
3538	928.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	928	positive	1479
3539	-1597.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	928	negative	1479
3540	929.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	929	positive	1480
3541	930.0	1.4526517391204834	2525.0	VT0809|1|MEMB007D|+|2525	930	positive	1481
3542	-1592.0	-0.49730753898620605	2525.0	VT0809|1|MEMB007D|+|2525	933	negative	1484
3543	935.0	-0.49730753898620605	2525.0	VT0809|1|MEMB007D|+|2525	935	positive	1486
3544	936.0	0.6046549081802368	2525.0	VT0809|1|MEMB007D|+|2525	936	positive	1487
3545	-1587.0	-0.13231070339679718	2525.0	VT0809|1|MEMB007D|+|2525	938	negative	1496
3546	-1585.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	940	negative	1498
3547	941.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	941	positive	1499
3548	-1584.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	941	negative	1499
3549	942.0	1.303788423538208	2525.0	VT0809|1|MEMB007D|+|2525	942	positive	1500
3550	-1580.0	2.806288719177246	2525.0	VT0809|1|MEMB007D|+|2525	945	negative	1503
3551	946.0	1.005192756652832	2525.0	VT0809|1|MEMB007D|+|2525	946	positive	1504
3552	-1579.0	1.005192756652832	2525.0	VT0809|1|MEMB007D|+|2525	946	negative	1504
3553	947.0	2.806288719177246	2525.0	VT0809|1|MEMB007D|+|2525	947	positive	1505
3554	-1576.0	-0.28117409348487854	2525.0	VT0809|1|MEMB007D|+|2525	949	negative	1507
3555	954.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	954	positive	1512
3556	955.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	955	positive	1513
3557	959.0	1.005192756652832	2525.0	VT0809|1|MEMB007D|+|2525	959	positive	1517
3558	-1566.0	1.005192756652832	2525.0	VT0809|1|MEMB007D|+|2525	959	negative	1517
3559	960.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	960	positive	1518
3560	-1559.0	1.4526517391204834	2525.0	VT0809|1|MEMB007D|+|2525	966	negative	1524
3561	-1558.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	967	negative	1525
3562	-1557.0	0.6871170401573181	2525.0	VT0809|1|MEMB007D|+|2525	968	negative	1526
3563	-1556.0	3.6257164478302	2525.0	VT0809|1|MEMB007D|+|2525	969	negative	1527
3564	971.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	971	positive	1529
3565	-1554.0	2.0407540798187256	2525.0	VT0809|1|MEMB007D|+|2525	971	negative	1529
3566	-1551.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	974	negative	1532
3567	-1548.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	977	negative	1535
3568	978.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	978	positive	1536
3569	-1547.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	978	negative	1536
3570	979.0	4.391251087188721	2525.0	VT0809|1|MEMB007D|+|2525	979	positive	1537
3571	-1542.0	0.3037883937358856	2525.0	VT0809|1|MEMB007D|+|2525	983	negative	1541
